Dev ID,TIME,L1-Voltage,L1-Current,L1-Power,L1-Rev.Power,L1-Energy,L1-Rev.Energy,L1-Power Factor,L2-Voltage,L2-Current,L2-Power,L2-Rev.Power,L2-Energy,L2-Rev.Energy,L2-Power Factor,L3-Voltage,L3-Current,L3-Power,L3-Rev.Power,L3-Energy,L3-Rev.Energy,L3-Power Factor,TOTAL-Current,TOTAL-Power,TOTAL-Rev.Power,TOTAL-Energy,TOTAL-Rev.Energy,Temperature,Column1
1728053249,24-01-2023 03:15,235.72,2.86,633,0,63547591,0,0.94,221.72,0.18,25,0,8365903,0,0.64,231.75,0.76,65,0,10258806,0,0.37,3.8,723,0,82172300,0,8,
1728053249,24-01-2023 03:14,237.19,2.63,580,0,63547580,0,0.93,221.83,0.18,25,0,8365902,0,0.64,230.93,0.73,65,0,10258805,0,0.39,3.54,670,0,82172287,0,9,
1728053249,24-01-2023 03:13,237.17,2.67,588,0,63547569,0,0.93,221.65,0.18,24,0,8365902,0,0.62,230.79,0.74,66,0,10258804,0,0.39,3.59,678,0,82172275,0,9,
1728053249,24-01-2023 03:12,233.9,3.57,793,0,63547559,0,0.95,223.13,0.18,25,0,8365901,0,0.64,232.38,0.73,66,0,10258803,0,0.39,4.48,884,0,82172263,0,10,
1728053249,24-01-2023 03:11,234.57,2.68,584,0,63547548,0,0.93,220.56,0.18,26,0,8365901,0,0.66,232.62,0.75,68,0,10258801,0,0.39,3.61,678,0,82172250,0,10,
1728053249,24-01-2023 03:10,232.33,2.73,589,0,63547536,0,0.93,225.46,0.18,25,0,8365901,0,0.64,230.91,0.78,63,0,10258800,0,0.35,3.69,677,0,82172237,0,10,
1728053249,24-01-2023 03:09,231.13,3.45,757,0,63547525,0,0.95,227.25,0.18,26,0,8365900,0,0.66,230.4,0.8,64,0,10258799,0,0.35,4.43,847,0,82172224,0,10,
1728053249,24-01-2023 03:08,229.92,3.46,755,0,63547513,0,0.95,227.81,0.18,26,0,8365900,0,0.64,231.85,0.79,65,0,10258798,0,0.36,4.43,846,0,82172211,0,11,
1728053249,24-01-2023 03:07,230.67,2.99,648,0,63547502,0,0.94,229.08,0.18,27,0,8365899,0,0.66,231.78,0.8,64,0,10258797,0,0.35,3.97,739,0,82172198,0,11,
1728053249,24-01-2023 03:06,231.17,2.7,580,0,63547491,0,0.93,225.47,0.18,26,0,8365899,0,0.66,232.6,0.74,67,0,10258796,0,0.39,3.62,673,0,82172186,0,11,
1728053249,24-01-2023 03:05,233.67,3.11,675,0,63547479,0,0.93,224.85,0.18,25,0,8365898,0,0.62,231.38,0.74,66,0,10258795,0,0.39,4.03,766,0,82172172,0,11,
1728053249,24-01-2023 03:04,233.3,2.8,607,0,63547469,0,0.93,225.28,0.18,25,0,8365898,0,0.64,231.54,0.77,64,0,10258793,0,0.36,3.75,696,0,82172160,0,11,
1728053249,24-01-2023 03:03,230.23,3.85,850,0,63547458,0,0.96,223.86,0.18,25,0,8365897,0,0.64,232.76,0.78,63,0,10258792,0,0.35,4.81,938,0,82172147,0,11,
1728053249,24-01-2023 03:02,231.65,3.16,702,0,63547444,0,0.96,223.88,0.18,25,0,8365897,0,0.64,232.83,0.74,67,0,10258791,0,0.39,4.08,794,0,82172132,0,11,
1728053249,24-01-2023 03:01,230.58,3.08,674,0,63547433,0,0.95,224.81,0.18,25,0,8365897,0,0.64,231.32,0.78,64,0,10258790,0,0.36,4.04,763,0,82172120,0,11,
1728053249,24-01-2023 03:00,230.51,3.86,854,0,63547421,0,0.96,223.98,0.18,25,0,8365896,0,0.64,232.26,0.76,65,0,10258789,0,0.37,4.8,944,0,82172106,0,11,
1728053249,24-01-2023 02:59,229.01,3.65,802,0,63547409,0,0.96,225.08,0.18,25,0,8365896,0,0.64,231.67,0.76,65,0,10258788,0,0.37,4.59,892,0,82172093,0,11,
1728053249,24-01-2023 02:58,232.52,3.35,747,0,63547396,0,0.96,226.68,0.18,26,0,8365895,0,0.66,229.69,0.76,68,0,10258787,0,0.39,4.29,841,0,82172078,0,11,
1728053249,24-01-2023 02:57,232.01,3,661,0,63547385,0,0.95,224.82,0.18,25,0,8365895,0,0.64,229.74,0.76,68,0,10258786,0,0.39,3.94,754,0,82172066,0,11,
1728053249,24-01-2023 02:56,232.04,3.44,766,0,63547373,0,0.96,225.14,0.18,26,0,8365894,0,0.66,229.43,0.77,68,0,10258784,0,0.39,4.39,860,0,82172051,0,11,
1728053249,24-01-2023 02:55,231.12,3.01,660,0,63547360,0,0.95,228.98,0.18,27,0,8365894,0,0.66,227.76,0.77,70,0,10258783,0,0.4,3.96,757,0,82172037,0,11,
1728053249,24-01-2023 02:54,229.73,3.45,760,0,63547348,0,0.96,229.62,0.18,23,0,8365893,0,0.58,228.74,0.77,70,0,10258782,0,0.4,4.4,853,0,82172023,0,11,
1728053249,24-01-2023 02:53,230.96,3.36,744,0,63547336,0,0.96,228.76,0.18,26,0,8365893,0,0.64,227.05,0.77,69,0,10258781,0,0.4,4.31,839,0,82172010,0,11,
1728053249,24-01-2023 02:52,231.6,3.75,833,0,63547322,0,0.96,227.64,0.18,26,0,8365893,0,0.64,226.02,0.76,68,0,10258780,0,0.4,4.69,927,0,82171995,0,11,
1728053249,24-01-2023 02:51,230.85,3.46,766,0,63547309,0,0.96,226.81,0.18,26,0,8365892,0,0.64,227.38,0.77,70,0,10258778,0,0.4,4.41,862,0,82171979,0,11,
1728053249,24-01-2023 02:50,230.66,3.45,763,0,63547296,0,0.96,228.3,0.18,27,0,8365892,0,0.66,225.06,0.76,66,0,10258777,0,0.39,4.39,856,0,82171965,0,11,
1728053249,24-01-2023 02:49,230.31,3.29,719,0,63547283,0,0.95,225.33,0.18,25,0,8365891,0,0.64,225.75,0.76,68,0,10258776,0,0.4,4.23,812,0,82171950,0,11,
1728053249,24-01-2023 02:48,231.81,3.12,687,0,63547271,0,0.95,223.63,0.18,26,0,8365891,0,0.66,226.4,0.76,70,0,10258775,0,0.41,4.06,783,0,82171937,0,11,
1728053249,24-01-2023 02:47,231.36,3.21,712,0,63547259,0,0.96,219.03,0.18,24,0,8365890,0,0.63,228.16,0.75,68,0,10258774,0,0.4,4.14,804,0,82171923,0,11,
1728053249,24-01-2023 02:46,231.05,3.29,729,0,63547246,0,0.96,219.86,0.18,24,0,8365890,0,0.63,227.51,0.75,68,0,10258773,0,0.4,4.22,821,0,82171909,0,11,
1728053249,24-01-2023 02:45,232.49,3.05,673,0,63547232,0,0.95,219.91,0.18,24,0,8365890,0,0.63,227.35,0.75,68,0,10258772,0,0.4,3.98,765,0,82171894,0,11,
1728053249,24-01-2023 02:44,234.68,2.95,657,0,63547221,0,0.95,219.33,0.18,24,0,8365889,0,0.63,225.95,0.76,70,0,10258770,0,0.41,3.89,751,0,82171880,0,11,
1728053249,24-01-2023 02:43,233.79,3.03,672,0,63547210,0,0.95,219.18,0.18,24,0,8365889,0,0.63,226.84,0.76,70,0,10258769,0,0.41,3.97,766,0,82171868,0,11,
1728053249,24-01-2023 02:42,234.04,2.71,589,0,63547198,0,0.93,220.71,0.18,25,0,8365888,0,0.65,225.1,0.75,69,0,10258768,0,0.41,3.64,683,0,82171854,0,11,
1728053249,24-01-2023 02:41,234.5,2.88,628,0,63547187,0,0.93,218.42,0.18,24,0,8365888,0,0.63,225.91,0.76,70,0,10258767,0,0.41,3.82,722,0,82171842,0,11,
1728053249,24-01-2023 02:40,234.24,2.98,656,0,63547177,0,0.94,218.39,0.18,25,0,8365887,0,0.64,225.56,0.75,69,0,10258766,0,0.41,3.91,750,0,82171830,0,11,
1728053249,24-01-2023 02:39,232.07,2.85,615,0,63547166,0,0.93,220.63,0.18,25,0,8365887,0,0.63,226.45,0.76,70,0,10258764,0,0.41,3.79,710,0,82171817,0,11,
1728053249,24-01-2023 02:38,232.7,3.41,745,0,63547154,0,0.94,221.8,0.18,25,0,8365887,0,0.65,224.13,0.79,70,0,10258763,0,0.4,4.38,840,0,82171804,0,11,
1728053249,24-01-2023 02:37,232.63,3.4,743,0,63547142,0,0.94,218.26,0.18,24,0,8365886,0,0.63,226.33,0.76,70,0,10258762,0,0.41,4.34,837,0,82171790,0,11,
1728053249,24-01-2023 02:36,233.8,3.28,720,0,63547130,0,0.94,218.29,0.18,25,0,8365886,0,0.66,225.35,0.76,70,0,10258761,0,0.41,4.22,815,0,82171777,0,11,
1728053249,24-01-2023 02:35,233.29,3.07,673,0,63547119,0,0.94,218.69,0.18,24,0,8365885,0,0.63,226.1,0.76,70,0,10258760,0,0.41,4.01,767,0,82171764,0,11,
1728053249,24-01-2023 02:34,231.09,3.44,755,0,63547107,0,0.95,216.91,0.18,24,0,8365885,0,0.62,228.95,0.76,69,0,10258759,0,0.4,4.38,848,0,82171751,0,11,
1728053249,24-01-2023 02:33,230.55,3.49,764,0,63547094,0,0.95,215.78,0.18,24,0,8365885,0,0.62,229.62,0.75,68,0,10258757,0,0.4,4.42,856,0,82171736,0,11,
1728053249,24-01-2023 02:32,229.12,3.66,796,0,63547081,0,0.95,218.26,0.18,25,0,8365884,0,0.64,228.63,0.75,68,0,10258756,0,0.4,4.59,889,0,82171721,0,11,
1728053249,24-01-2023 02:31,229.49,3.23,696,0,63547068,0,0.94,218.11,0.18,24,0,8365884,0,0.62,228.31,0.75,68,0,10258755,0,0.4,4.16,788,0,82171707,0,11,
1728053249,24-01-2023 02:30,231.02,2.87,623,0,63547056,0,0.94,219.42,0.18,24,0,8365883,0,0.63,227,0.76,69,0,10258754,0,0.4,3.81,716,0,82171693,0,11,
1728053249,24-01-2023 02:29,230.24,3.06,662,0,63547045,0,0.94,221.24,0.18,25,0,8365883,0,0.65,227.04,0.76,70,0,10258753,0,0.41,4,757,0,82171681,0,11,
1728053249,24-01-2023 02:28,228.81,2.91,625,0,63547033,0,0.94,225.25,0.18,26,0,8365882,0,0.65,225.83,0.76,68,0,10258751,0,0.4,3.85,719,0,82171666,0,12,
1728053249,24-01-2023 02:27,229.2,3.66,796,0,63547021,0,0.95,221.25,0.18,25,0,8365882,0,0.65,227.69,0.76,69,0,10258750,0,0.4,4.6,890,0,82171653,0,12,
1728053249,24-01-2023 02:26,230.42,3.36,735,0,63547008,0,0.95,220.71,0.18,25,0,8365882,0,0.63,227.38,0.75,68,0,10258749,0,0.4,4.29,828,0,82171639,0,13,
1728053249,24-01-2023 02:25,231,3.31,726,0,63546997,0,0.95,219.5,0.18,24,0,8365881,0,0.63,225.58,0.77,69,0,10258748,0,0.4,4.26,819,0,82171626,0,13,
1728053249,24-01-2023 02:24,232.24,3.32,732,0,63546984,0,0.95,218.58,0.18,24,0,8365881,0,0.63,224.79,0.76,70,0,10258747,0,0.41,4.26,826,0,82171612,0,14,
1728053249,24-01-2023 02:23,232.5,3.08,673,0,63546972,0,0.94,216.71,0.18,24,0,8365880,0,0.62,225.54,0.75,69,0,10258746,0,0.41,4.01,766,0,82171598,0,14,
1728053249,24-01-2023 02:22,228.12,3.19,684,0,63546961,0,0.94,219.22,0.18,24,0,8365880,0,0.63,226.1,0.75,69,0,10258744,0,0.41,4.12,777,0,82171585,0,14,
1728053249,24-01-2023 02:21,227.8,3.32,710,0,63546949,0,0.94,216.97,0.18,24,0,8365880,0,0.64,227.7,0.75,68,0,10258743,0,0.4,4.25,802,0,82171572,0,14,
1728053249,24-01-2023 02:20,227.68,3.39,725,0,63546937,0,0.94,218.12,0.18,23,0,8365879,0,0.61,227.02,0.76,69,0,10258742,0,0.4,4.33,817,0,82171558,0,14,
1728053249,24-01-2023 02:19,230.46,4.21,921,0,63546924,0,0.95,217.97,0.18,24,0,8365879,0,0.63,225.97,0.76,68,0,10258741,0,0.4,5.15,1013,0,82171544,0,14,
1728053249,24-01-2023 02:18,230.01,2.87,600,0,63546913,0,0.91,218.51,0.18,24,0,8365878,0,0.63,226.6,0.76,70,0,10258740,0,0.41,3.81,694,0,82171531,0,14,
1728053249,24-01-2023 02:17,231.12,3.17,659,0,63546903,0,0.9,217.1,0.18,24,0,8365878,0,0.63,226.62,0.76,70,0,10258739,0,0.41,4.11,753,0,82171520,0,14,
1728053249,24-01-2023 02:16,231.74,2.77,584,0,63546893,0,0.91,218.08,0.18,24,0,8365877,0,0.63,224.53,0.89,81,0,10258737,0,0.41,3.84,689,0,82171507,0,14,
1728053249,24-01-2023 02:15,231.37,3.04,633,0,63546883,0,0.9,217.16,0.18,24,0,8365877,0,0.63,225.86,0.75,67,0,10258736,0,0.4,3.97,724,0,82171496,0,14,
1728053249,24-01-2023 02:14,230.58,2.75,570,0,63546873,0,0.9,217.72,0.18,25,0,8365877,0,0.64,226.28,0.75,69,0,10258735,0,0.41,3.68,664,0,82171485,0,14,
1728053249,24-01-2023 02:13,230.32,3.16,662,0,63546862,0,0.91,216.68,0.18,24,0,8365876,0,0.62,226.39,0.76,70,0,10258734,0,0.41,4.1,756,0,82171472,0,14,
1728053249,24-01-2023 02:12,230.94,2.32,460,0,63546853,0,0.86,216.12,0.18,24,0,8365876,0,0.64,225.95,0.76,70,0,10258733,0,0.41,3.26,554,0,82171462,0,14,
1728053249,24-01-2023 02:11,229.14,2.46,479,0,63546845,0,0.85,218.57,0.18,25,0,8365875,0,0.64,225.96,0.76,70,0,10258731,0,0.41,3.4,574,0,82171451,0,14,
1728053249,24-01-2023 02:10,227.78,2.52,487,0,63546837,0,0.85,218.23,0.18,25,0,8365875,0,0.64,227.6,0.76,69,0,10258730,0,0.4,3.46,581,0,82171442,0,14,
1728053249,24-01-2023 02:09,229.37,2.32,457,0,63546829,0,0.86,214.78,0.18,24,0,8365875,0,0.64,228.2,0.76,69,0,10258729,0,0.4,3.26,550,0,82171433,0,14,
1728053249,24-01-2023 02:08,230.51,2.51,497,0,63546821,0,0.86,218.08,0.18,25,0,8365874,0,0.64,224.63,0.75,67,0,10258728,0,0.4,3.44,589,0,82171423,0,14,
1728053249,24-01-2023 02:07,229.64,3.42,722,0,63546809,0,0.92,217.27,0.18,25,0,8365874,0,0.64,226.31,0.76,70,0,10258727,0,0.41,4.36,817,0,82171410,0,14,
1728053249,24-01-2023 02:06,231.65,3.44,725,0,63546797,0,0.91,214.36,0.18,24,0,8365873,0,0.63,227.38,0.76,69,0,10258726,0,0.4,4.38,818,0,82171396,0,14,
1728053249,24-01-2023 02:05,232,3.31,698,0,63546786,0,0.91,215.69,0.18,24,0,8365873,0,0.64,225.77,0.75,66,0,10258724,0,0.39,4.24,788,0,82171383,0,14,
1728053249,24-01-2023 02:04,230.9,3.43,728,0,63546773,0,0.92,215.32,0.18,24,0,8365872,0,0.63,225.63,0.76,70,0,10258723,0,0.41,4.37,822,0,82171368,0,14,
1728053249,24-01-2023 02:03,230.96,3.58,744,0,63546761,0,0.9,216.1,0.18,24,0,8365872,0,0.64,224.86,0.76,70,0,10258722,0,0.41,4.52,838,0,82171355,0,14,
1728053249,24-01-2023 02:02,232,3.29,702,0,63546748,0,0.92,214.04,0.18,23,0,8365872,0,0.62,223.77,0.75,68,0,10258721,0,0.41,4.22,793,0,82171341,0,15,
1728053249,24-01-2023 02:01,231.08,3.59,754,0,63546736,0,0.91,214.1,0.18,23,0,8365871,0,0.62,224.22,0.76,69,0,10258720,0,0.41,4.53,846,0,82171327,0,15,
1728053249,24-01-2023 02:00,226.92,3.66,755,0,63546723,0,0.91,212,0.18,23,0,8365871,0,0.62,228.81,0.76,69,0,10258719,0,0.4,4.6,847,0,82171313,0,16,
1728053249,24-01-2023 01:59,227.38,3.44,711,0,63546710,0,0.91,210.58,0.18,23,0,8365870,0,0.61,228.59,0.76,69,0,10258717,0,0.4,4.38,803,0,82171297,0,17,
1728053249,24-01-2023 01:58,229.54,3.43,724,0,63546698,0,0.92,211.51,0.18,23,0,8365870,0,0.62,228.98,0.75,68,0,10258716,0,0.4,4.36,815,0,82171284,0,17,
1728053249,24-01-2023 01:57,231.04,3.7,777,0,63546685,0,0.91,209.39,0.18,22,0,8365870,0,0.61,229.58,0.75,68,0,10258715,0,0.4,4.63,867,0,82171270,0,17,
1728053249,24-01-2023 01:56,228.91,3.47,730,0,63546674,0,0.92,209.73,0.18,22,0,8365869,0,0.6,230.25,0.76,69,0,10258714,0,0.4,4.41,821,0,82171257,0,17,
1728053249,24-01-2023 01:55,229.54,3.85,830,0,63546661,0,0.94,208.71,0.18,22,0,8365869,0,0.61,228.5,0.75,68,0,10258713,0,0.4,4.78,920,0,82171243,0,17,
1728053249,24-01-2023 01:54,227.93,3.83,811,0,63546647,0,0.93,212.9,0.18,24,0,8365868,0,0.63,227.2,0.75,68,0,10258712,0,0.4,4.76,903,0,82171227,0,17,
1728053249,24-01-2023 01:53,229.46,3.86,823,0,63546633,0,0.93,209.48,0.18,23,0,8365868,0,0.62,228.03,0.75,68,0,10258710,0,0.4,4.79,914,0,82171211,0,17,
1728053249,24-01-2023 01:52,227.94,3.93,842,0,63546619,0,0.94,214.73,0.18,24,0,8365868,0,0.64,225.24,0.76,70,0,10258709,0,0.41,4.87,936,0,82171196,0,17,
1728053249,24-01-2023 01:51,226.59,3.88,817,0,63546605,0,0.93,215.78,0.18,24,0,8365867,0,0.63,227.15,0.75,69,0,10258708,0,0.41,4.81,910,0,82171180,0,17,
1728053249,24-01-2023 01:50,226.22,4.05,842,0,63546591,0,0.92,215.84,0.18,24,0,8365867,0,0.64,227.25,0.75,69,0,10258707,0,0.41,4.98,935,0,82171165,0,17,
1728053249,24-01-2023 01:49,225.7,4.34,891,0,63546576,0,0.91,213.9,0.18,24,0,8365866,0,0.64,230.43,0.76,70,0,10258706,0,0.4,5.28,985,0,82171148,0,17,
1728053249,24-01-2023 01:48,228.66,4.33,900,0,63546562,0,0.91,216.02,0.18,23,0,8365866,0,0.61,226.46,0.75,69,0,10258705,0,0.41,5.26,992,0,82171133,0,17,
1728053249,24-01-2023 01:47,229.2,4.34,905,0,63546547,0,0.91,215.54,0.18,24,0,8365866,0,0.63,226.77,0.76,70,0,10258703,0,0.41,5.28,999,0,82171116,0,17,
1728053249,24-01-2023 01:46,228.93,4.24,883,0,63546532,0,0.91,217.97,0.18,24,0,8365865,0,0.63,226.03,0.75,69,0,10258702,0,0.41,5.17,976,0,82171099,0,17,
1728053249,24-01-2023 01:45,227.79,4.32,895,0,63546517,0,0.91,219.52,0.18,25,0,8365865,0,0.65,225.72,0.76,68,0,10258701,0,0.4,5.26,988,0,82171083,0,17,
1728053249,24-01-2023 01:44,225.62,4.35,893,0,63546502,0,0.91,224.7,0.18,26,0,8365864,0,0.65,223.41,0.78,69,0,10258700,0,0.4,5.31,988,0,82171066,0,17,
1728053249,24-01-2023 01:43,226.92,4.36,900,0,63546487,0,0.91,222.18,0.18,25,0,8365864,0,0.64,224.78,0.75,67,0,10258699,0,0.4,5.29,992,0,82171050,0,17,
1728053249,24-01-2023 01:42,228.8,4.32,899,0,63546471,0,0.91,222,0.18,25,0,8365863,0,0.65,224.57,0.75,67,0,10258697,0,0.4,5.25,991,0,82171031,0,17,
1728053249,24-01-2023 01:41,226.6,7.12,1548,0,63546450,0,0.96,223.22,0.18,26,0,8365863,0,0.66,224.02,0.78,69,0,10258696,0,0.4,8.08,1643,0,82171009,0,17,
1728053249,24-01-2023 01:40,224.64,7.2,1552,0,63546423,0,0.96,222.97,0.18,25,0,8365863,0,0.64,223.98,0.78,69,0,10258695,0,0.4,8.16,1646,0,82170981,0,16,
1728053249,24-01-2023 01:39,224.87,7.24,1562,0,63546399,0,0.96,222.32,0.18,26,0,8365862,0,0.65,225.43,0.72,66,0,10258694,0,0.41,8.14,1654,0,82170955,0,15,
1728053249,24-01-2023 01:38,226.41,6.97,1530,0,63546373,0,0.97,222.94,0.18,25,0,8365862,0,0.64,224.4,0.81,85,0,10258693,0,0.47,7.96,1640,0,82170928,0,14,
1728053249,24-01-2023 01:37,226.8,7.33,1612,0,63546346,0,0.97,223.71,0.18,26,0,8365861,0,0.65,223.6,0.81,86,0,10258691,0,0.48,8.32,1724,0,82170898,0,14,
1728053249,24-01-2023 01:36,226.35,7.27,1596,0,63546320,0,0.97,224.59,0.18,25,0,8365861,0,0.64,224.22,0.79,54,0,10258690,0,0.31,8.24,1675,0,82170871,0,14,
1728053249,24-01-2023 01:35,230.33,3.93,850,0,63546300,0,0.94,221.68,0.18,25,0,8365860,0,0.64,221.01,0.36,51,0,10258689,0,0.65,4.47,926,0,82170849,0,13,
1728053249,24-01-2023 01:34,231.95,3.62,789,0,63546286,0,0.94,221.2,0.18,25,0,8365860,0,0.65,218.59,0.36,51,0,10258688,0,0.65,4.16,865,0,82170834,0,12,
1728053249,24-01-2023 01:33,232.6,3.57,755,0,63546272,0,0.91,219.96,0.18,24,0,8365860,0,0.63,222.49,0.87,162,0,10258686,0,0.84,4.62,941,0,82170818,0,14,
1728053249,24-01-2023 01:32,232.57,3.6,761,0,63546259,0,0.91,219.56,0.18,24,0,8365859,0,0.63,224.32,0.3,37,0,10258685,0,0.56,4.08,822,0,82170803,0,11,
1728053249,24-01-2023 01:31,241.4,0.26,56,0,63546249,0,0.9,229.41,0.37,63,0,8365859,0,0.75,215.42,0.52,68,0,10258685,0,0.61,1.15,187,0,82170793,0,11,
1728053249,23-01-2023 22:07,229.29,1.94,409,0,63546247,0,0.92,233.81,0.18,23,0,8365859,0,0.57,227.37,0.81,68,0,10258684,0,0.37,2.93,500,0,82170790,0,2,
1728053249,23-01-2023 22:06,227.74,1.95,408,0,63546240,0,0.92,234.3,0.18,23,0,8365859,0,0.56,225.56,0.82,66,0,10258683,0,0.36,2.95,497,0,82170782,0,2,
1728053249,23-01-2023 22:05,229.19,1.93,406,0,63546233,0,0.92,231.94,0.18,23,0,8365858,0,0.56,225.34,0.82,66,0,10258682,0,0.36,2.93,495,0,82170773,0,2,
1728053249,23-01-2023 22:04,228.9,1.93,406,0,63546226,0,0.92,232.77,0.18,23,0,8365858,0,0.56,225.75,0.77,69,0,10258681,0,0.4,2.88,498,0,82170765,0,2,
1728053249,23-01-2023 22:03,229.73,1.94,410,0,63546219,0,0.92,231.15,0.18,27,0,8365857,0,0.65,226.53,0.78,68,0,10258680,0,0.39,2.9,505,0,82170756,0,2,
1728053249,23-01-2023 22:02,228.47,1.94,407,0,63546212,0,0.92,231.86,0.18,23,0,8365857,0,0.56,227.69,0.77,70,0,10258679,0,0.4,2.89,500,0,82170748,0,2,
1728053249,23-01-2023 22:01,230.38,1.94,411,0,63546206,0,0.92,228.37,0.18,27,0,8365857,0,0.66,229.52,0.76,68,0,10258677,0,0.39,2.88,506,0,82170740,0,2,
1728053249,23-01-2023 22:00,228.46,1.96,411,0,63546199,0,0.92,230.06,0.18,27,0,8365856,0,0.66,228.81,0.77,70,0,10258676,0,0.4,2.91,508,0,82170731,0,2,
1728053249,23-01-2023 21:59,229.75,1.94,410,0,63546192,0,0.92,230.04,0.18,24,0,8365856,0,0.6,227.8,0.83,68,0,10258675,0,0.36,2.95,502,0,82170723,0,2,
1728053249,23-01-2023 21:58,228.13,1.93,405,0,63546185,0,0.92,231.53,0.18,28,0,8365855,0,0.68,228.53,0.78,71,0,10258674,0,0.4,2.89,504,0,82170714,0,2,
1728053249,23-01-2023 21:57,229.63,1.95,411,0,63546178,0,0.92,232.2,0.18,25,0,8365855,0,0.6,225.37,0.83,65,0,10258673,0,0.35,2.96,501,0,82170706,0,2,
1728053249,23-01-2023 21:56,227.02,1.95,407,0,63546171,0,0.92,231.24,0.18,24,0,8365854,0,0.58,228.32,0.82,67,0,10258671,0,0.36,2.95,498,0,82170696,0,2,
1728053249,23-01-2023 21:55,227.27,1.95,403,0,63546164,0,0.91,231.42,0.18,28,0,8365854,0,0.68,228.32,0.83,68,0,10258670,0,0.36,2.96,499,0,82170688,0,2,
1728053249,23-01-2023 21:54,224.53,1.96,400,0,63546157,0,0.91,230.68,0.18,27,0,8365853,0,0.66,230.08,0.83,66,0,10258669,0,0.35,2.97,493,0,82170679,0,2,
1728053249,23-01-2023 21:53,225.46,1.95,400,0,63546151,0,0.91,233.22,0.18,24,0,8365853,0,0.58,227.24,0.83,67,0,10258668,0,0.36,2.96,491,0,82170672,0,2,
1728053249,23-01-2023 21:52,224.95,1.96,401,0,63546144,0,0.91,233.04,0.18,23,0,8365853,0,0.57,228.63,0.77,68,0,10258667,0,0.39,2.91,492,0,82170664,0,2,
1728053249,23-01-2023 21:51,225.82,1.95,405,0,63546137,0,0.92,232.55,0.18,24,0,8365852,0,0.58,228.97,0.77,68,0,10258666,0,0.39,2.9,497,0,82170655,0,2,
1728053249,23-01-2023 21:50,224.64,1.96,400,0,63546130,0,0.91,233.39,0.18,23,0,8365852,0,0.56,228.31,0.77,68,0,10258665,0,0.39,2.91,491,0,82170647,0,2,
1728053249,23-01-2023 21:49,225.06,1.95,399,0,63546123,0,0.91,231.97,0.18,24,0,8365851,0,0.58,228.9,0.76,69,0,10258663,0,0.4,2.89,492,0,82170637,0,2,
1728053249,23-01-2023 21:48,225.21,1.97,403,0,63546117,0,0.91,232.08,0.18,27,0,8365851,0,0.66,228.37,0.76,69,0,10258662,0,0.4,2.91,499,0,82170630,0,2,
1728053249,23-01-2023 21:47,226.67,1.96,408,0,63546110,0,0.92,230.11,0.18,27,0,8365851,0,0.66,227.79,0.77,70,0,10258661,0,0.4,2.91,505,0,82170622,0,2,
1728053249,23-01-2023 21:46,224.54,1.96,400,0,63546103,0,0.91,232.03,0.18,23,0,8365850,0,0.56,227.9,0.78,71,0,10258660,0,0.4,2.92,494,0,82170613,0,2,
1728053249,23-01-2023 21:45,228.69,1.98,412,0,63546096,0,0.91,230.43,0.18,23,0,8365850,0,0.56,227.03,0.77,69,0,10258659,0,0.4,2.93,504,0,82170605,0,2,
1728053249,23-01-2023 21:44,229.44,1.96,409,0,63546089,0,0.91,229.2,0.18,27,0,8365849,0,0.66,226.91,0.77,69,0,10258657,0,0.4,2.91,505,0,82170595,0,2,
1728053249,23-01-2023 21:43,230.84,1.86,395,0,63546082,0,0.92,227.84,0.18,26,0,8365849,0,0.64,228.24,0.81,68,0,10258656,0,0.37,2.85,489,0,82170587,0,2,
1728053249,23-01-2023 21:42,227.92,1.97,413,0,63546075,0,0.92,232.36,0.18,24,0,8365848,0,0.58,226.61,0.83,67,0,10258655,0,0.36,2.98,504,0,82170578,0,2,
1728053249,23-01-2023 21:41,230.52,1.96,415,0,63546068,0,0.92,228.81,0.18,27,0,8365848,0,0.66,227.27,0.82,67,0,10258654,0,0.36,2.96,509,0,82170570,0,2,
1728053249,23-01-2023 21:40,229.32,1.98,413,0,63546062,0,0.91,228.62,0.18,27,0,8365848,0,0.66,225.88,0.82,66,0,10258653,0,0.36,2.98,506,0,82170563,0,2,
1728053249,23-01-2023 21:39,225.23,1.96,401,0,63546055,0,0.91,232.74,0.18,23,0,8365847,0,0.55,228.95,0.83,66,0,10258652,0,0.35,2.97,490,0,82170554,0,2,
1728053249,23-01-2023 21:38,224.52,1.92,392,0,63546048,0,0.91,233.81,0.18,23,0,8365847,0,0.57,229.75,0.77,68,0,10258651,0,0.39,2.87,483,0,82170546,0,2,
1728053249,23-01-2023 21:37,225.31,1.93,391,0,63546042,0,0.9,236.05,0.18,24,0,8365846,0,0.57,227.72,0.78,71,0,10258649,0,0.4,2.89,486,0,82170537,0,2,
1728053249,23-01-2023 21:36,226.12,2,411,0,63546035,0,0.91,235.59,0.18,23,0,8365846,0,0.56,227.89,0.78,71,0,10258648,0,0.4,2.96,505,0,82170529,0,2,
1728053249,23-01-2023 21:35,227.05,1.99,411,0,63546028,0,0.91,233.63,0.18,23,0,8365845,0,0.55,227.44,0.78,70,0,10258647,0,0.4,2.95,504,0,82170520,0,2,
